"spotify.id","name","genre","wikipedia.id","start.activity","popularity","followers"
"38C7mOgwJcs34XWndTcKke","Kastelruther Spatzen","Schlager",496932,1981,40,14968
"3vTfwsbUAfLXsL0fdNmG3p","Kay McCarthy","Folk",2920720,1977,0,36
"6fxk3UXHTFYET8qCT9WlBF","Kevin Morby","Heavy metal",1681066,1982,54,81958
"4QUerhK7iy9i8shpSTgc9j","Kiddycar","Indie pop",2996466,2005,3,75
"4OEToyI1vqVhG1b9wxXzTV","King Deco","Pop rock",2163798,1990,46,5069
"6kDCaFSkqskhFf9agShfSY","King Kong",NA,3090547,NA,22,1846
"3nnSgQo8TIgiO5M5pv3mlV","Kingcrow","Rock progressivo",1650060,1996,21,3162
"41AbNVba2ccpmcc9QtOJE7","Kings of Convenience","Beat",1473797,1961,57,418734
"3rtoUfruq8eg7lS1FKa9PG","Klaxon","Street punk",619254,1979,2,167
"6h7ot1kiM9nCKa4WU0lZUM","Klezroym","Klezmer",2969505,1995,5,258
"3EHIhKBG9cPcg0PtFk4uBL","Klimt 1918","Rock alternativo",797588,1999,17,3630
"5AM7wsHfaGLh9Hnj5iFNQ2","KNA","Folk rock",4698366,2006,21,21
"54Yu9NdESNuZx2fzbDzHwV","Kocis","Pop",3003458,1967,0,0
"62t8XjMsCNSdrOncyfKzRb","Krisma","New wave",390374,1976,6,827
"6yDGXlUx0Dw7ikI7f2xQDL","L'Impero Delle Ombre","Doom metal",4567157,1995,0,167
"3zeFSaI4PbhlO8zwSmT0wy","L'Orchestra Italiana","Canzone napoletana",1918443,1991,13,149
"3icaZXrSLKnPI2UhuwuQ3m","La Bottega di Musica e Parole","Musica leggera",4379236,2007,0,34
"4hsGIliosbo9M6yZqPymFO","La C.O.Ska","Ska",1276637,2002,3,131
"0siEpHOvJM9niDkbqY6Rqx","La Crisi","Hardcore punk",3393065,2003,0,3
"2Dp6kkagMaUkH171W6LSbH","La Famiglia","Hip hop",382359,1993,10,1458
"23M9WBie55ibDCY2YLE4P2","La fossa","Hardcore hip hop",53185,1996,3,142
"3nZcKkv11TKYLWpwU3PfDq","La Magica Aidan","Musica sperimentale",5638404,1985,0,9
"1KHxkCmTRFN5wp77Kdcxoa","La Nuova Cricca","Pop",466676,1964,0,2
"4hczgWObovMlSZIOVCumwC","La Nuova Raccomandata Con Ricevuta Di Ritorno","Rock progressivo",2140919,1972,0,107
"4YaPwCqj03cZ91l4UmZgeI","La Quarta Via","Rock",2348814,1994,0,4
"4o2Ql4nYZUhExr0Gnvniml","La Quinta Faccia","Musica leggera",3516354,1970,1,4
"6ONwipwWURwrSR0619jUZZ","La Rosa Tatuata","Rock",313776,1992,0,57
"7KHt6HzFb50u7Gjq4qek1B","La Rossignol","Musica rinascimentale",5215096,1987,2,124
"2Q01Sh0pEoWZ08tBOiMVaW","Ladri Di Carrozzelle","Rock",2131471,1989,0,49
"3gVIEpRzv4pogH5E8g4Q37","LaMalareputazione","Rock",4606016,2005,0,77
"3V8Bn8sVkOXV5v3mIlwlf4","Last Rhythm","Musica house",3307459,1990,16,250
"40cWyeQKUTEseeAVxnSjkd","Latte e i suoi derivati",NA,4667861,NA,15,1786
"08MFQZiyWOxCQrij8kpLFv","Laudanova","Musica classica",2577937,1990,1,49
"4FUawnfJUaQwqPv8qJDTa8","Laundrette","Math rock",3999518,1993,0,47
"4qZoDZUhr0g8qYaybSLM7J","Laura Betti","Cabaret",38574,1960,0,52
"7cVCIMDM2gFVvlLeQ9jG84","Laura Luca","Pop",560764,1978,2,44
"2e4nwiX8ZCU09LGLOpeqTH","Laura Pausini","Musica leggera",723134,1973,67,738659
"3X7T0A727vn9sLUPwp1wjG","Laura Valente","Pop",129500,1984,2,30
"0OYV3JbHo1uTEcelzRG0K4","Laurex","Pop",2312910,1970,0,6
"1uFSA2jX7bqLkCDTiFfEV6","Le Amiche di Bloom","Beat",2779684,1965,0,0
"4RuNinvIXEFethMdOxl2Ef","Le Fleurs Du Mal","Rock",1245905,1983,0,18
"2LhKTE0Kn8PZpqyLqa7LJx","Le Forbici di Manitù (Baroni-Rossi)","Musica sperimentale",5101969,1983,0,1
"360dTNTePe4ZjmlY5YJuXZ","Le Loup Garou","Rock alternativo",2791798,1986,2,306
"4pnaQ3ffoPwY5sexngF8eD","Le Piccole Ore","Musica leggera",3785876,1976,12,130
"0v4ErjqShNGP5uvEX924nn","Le Rivoltelle","Rock",4830422,2005,3,269
"3ywl5rFg9cJkQHvLRj3eD0","Le Snobs","Musica leggera",2572768,1965,0,2
"2kFfc2t1sYsx3XolOAuK0q","Le Sorelle Marinetti","Swing",1637984,2006,21,692
"0gK7iuzwS4S1npRM0sbihE","Le Streghe","Disco",6282026,1976,0,23
"7Hnu3ZUfIIqmFGI39PNFVK","Le Volpi Blu","Beat",3484255,1966,0,4
"3bx4A4t56PfGo0xYXqu1dg","Leandro Barsotti","Pop",235083,1991,3,77
"6WnW7Rhffz9sLTi6vee4nC","Leen","Rock",2539900,1992,14,39
"3zd3jqrJK6qOLrwkuOpXsK","Lello Di Domenico",NA,4585986,NA,0,8
"3XvEYdNeG6Tkj8lHnqtyH2","Lello Fiore","Canzone napoletana",4062251,NA,0,9
"5sToECw79FYKfEUSaprRTq","Leonardo Cabitza & Tonino Canu","Canzone popolare",5191868,1951,0,1
"0Kc6KdgZy4J0un2jALKf0n","Leonardo Cabizza","Canzone popolare",5193646,1945,0,11
"2FNkrt8DvwY9r68ylsg6MN","Leonardo Cecchi",NA,6074700,NA,23,3172
"2I1iwTWUlyqq1riD3XzOm7","Les Enfants","Indie rock",6853446,2009,11,2265
"63jVhzvJrAeYTD77scTFb3","Les Fleurs Des Maladives","Rock alternativo",1638828,2002,2,120
"2BSiRpNr1NaP5a31dJts4L","Les Italiens","World music",2179557,2003,6,481
"0H55ZPMET1WzcW6KRirELU","Les Scooters","Beat",2400895,1959,0,6
"2lDTamdChU8UvVKvMyoYyU","Lesley & the Flying Foxes","Jazz",335357,1983,0,14
"55jtYGcZmeKedBiZpWWEeB","Lia Origoni",NA,2672093,NA,0,8
"3YdkExP91hmu4K3eB8KjqR","Liana Orfei",NA,2489281,NA,0,2
"0YgNVJT7TcPrWmZfZf4LK6","Libra Cuba","Jazz",739495,1974,28,181
"2UryOnCsbwvWx82RjeKXM7","Lillian","Beat",4024089,1965,2,9
"13VunSzrVSmJBpUWxUajJF","Limbo","Darkwave",3345281,1984,47,9192
"60I4y9wGWyRlq4j9dGTRIG","Lina Lancia","Pop",2643851,1950,0,0
"3lVeDE0yatpt1s256etjoB","Linda Lee","Pop",4630077,1974,1,25
"0ku67kXsHimrkHq7AJGvNt","Linda Valori","Blues",102063,1995,2,119
"01gsMzNhynN1tdq3XKQk93","Lino e i Mistoterital","Musica demenziale",900781,1983,0,22
"1Vr7DTbtTpOp4tn4hAGOYo","Lirico En La Casa","Rock sperimentale",4214109,1998,53,28228
"37X06XsrLg91pJf5y9kb8A","Little Giants","Rock",2169979,1979,46,2555
"4OjHrtaJLsoRixotlc8czy","Little John Guelfi","Stoner rock",4760332,2000,0,3
"3PUzVXdNnsJGPDTIU7xvqu","Livin' Joy","Dance",2379663,1993,45,6474
"0a4s0kTOA4VTBPc5izUer8","Living Corpse","Metalcore",3833397,2000,6,112
"4P8LKKpfoma28XDUNTLugv","Livio Guardi","Folk",4316700,1985,0,1
"2Oo2HkOw9CaWaapVzOlZJn","Lleroy","Post-hardcore",5143000,2000,0,123
"17vlWrs82uaNlESpCv4t7D","Loam","Pop rock",4350903,2009,0,20
"0vAVwFhJTi5UegO0EAwJH4","Lolita Jolie","Musica leggera",285122,1966,33,6209
"5q7qmss0RccIGj2aqgTcuG","Lomas","Punk rock",1427728,1995,0,7
"1suORNp2EzoOW1vI9C45bZ","Loredana D'Anghera","Pop",4924650,2001,0,1
"0UNWEdwwILXuPijIQOUJ6c","Loredana Maiuri","Pop",1010404,1985,4,6
"6M4T7f03x5ob2YZN0SS7Kf","Lorena Fontana","Jazz",3644316,1984,0,16
"24fzAoJOYQvDF5BurThsKC","Lorenza Mario",NA,1234570,NA,0,3
"6g3vBOeg7uunSEDQIZ11sw","Lorenzo Hengeller","Swing",5333205,1998,0,134
"4XtUEes7syRQVTODGAJCFZ","Los Locos","Musica latina",2484674,1991,25,1196
"7f5Zgnp2spUuuzKplmRkt7","Lost Frequencies","Rock",1707388,2003,73,814554
"34QDD728SZlNUCtZQ6UqY8","Lost Reality","Pop",5232002,1996,0,53
"2Y9dQRgO80Pt2oKzOq06yR","Love In Elevator","Rock alternativo",2385072,2004,0,130
"5Km3aAzRpQDWA0HPXFFnYC","Lowlands","Folk rock",3762745,2007,1,66
"692gMx9gI3epOtwZiBSdDq","Lubjan","Rock",2249427,2001,5,216
"2TYqyj0lhvC31eNiK9KLxX","Luca Bussoletti","Musica d'autore",2226679,2004,0,14
"5n6I7i6jCH7eDnPYSO0w6F","Luca Faggella","Folk",1142208,1997,0,21
"2oTfivxnmzeKGk8FrC4hZC","Luca Laurenti","Pop",314519,1998,11,191
"59bErj1w1DpELbIsEKRLbK","Luca Sapio","Blues",4192354,1998,21,1517
"2BLcXLWgjRUblOrpdEixL9","Lucia Altieri","Pop",1289634,1959,0,5
"31YabbWT4fWdvzdck7OXwu","Lucia Mannucci","Musica leggera",19587,1930,1,7
"5Vb0KJtPbG8cZSajE2s7AX","Lucia Rizzi","Musica classica",3364955,NA,3,15
"1bLHx4tahcp98nFKtKXcZh","Luciano Beretta","Pop",1148737,1956,0,145
"7DcsGcwxLl63RNRci7GURP","Luciano Bonfiglioli","Musica leggera",3503507,1942,0,2
"2foo23O09513WJkn35WGx1","Luciano Ligabue","Rock alternativo",2224075,1987,27,4810
"18RQ3gbCFTajE5CRqWAHyB","Luciano Vieri","Musica leggera",2571694,1962,0,1
"42YcpJnexKC5aCwtWtuTVU","Luciferme","Rock",5097588,1990,3,172
"1lMNYBJkRVsauCctH6Scvn","Lucio Quarantotto","Pop",565574,1982,39,513
"20wiQfDViYhX702V6bcVR0","Lucky Bastardz","Hard rock",3367846,2008,1,100
"6RXncUdYetYDBtBqQT0xAo","Luigi Grechi","Country",600720,1976,2,126
"19TQdi0pVbQ07u7GD8Zkr3","Luigino Cossu","Canzone popolare",4004732,1923,0,2
"4H27JNgtRefBNfpLPv4TaC","Luisa De Santis",NA,3470944,NA,0,2
"4yqMSQVBvOixWXPS05twME","Luisella Ciaffi",NA,4860843,1945,6,1
"6Lry03gfYi81VJOZu58Dq8","Luminal","Indie rock",3528005,2005,5,1391
"53u3x1h7WdrvjMukxyMRt1","Lush Rimbaud","Rock psichedelico",4181928,1998,0,59
"59RP84y5g3q6boqicRezA8","lyricalz","Hip hop",383139,1995,2,87
"5IzNnqOc7bwJqUF9OcNJ34","Lythium System","Rock and roll",1602987,1996,0,0
"5rPDx5fUN4wXPv5QlE4eEg","Machina Deus Ex","Neoprogressive",497034,1985,0,12
"6TIYQ3jFPwQSRmorSezPxX","Machine Gun Kelly","Musica leggera",4801356,1956,73,1104804
"0qWfOcDyKqcA5d5e1C6QTd","Madbones","Ska punk",338889,1995,19,255
"0tU86vc8YBJBtt2EMbvHjA","Madrac","Funk",1270981,1996,0,18
"0iC8O5ABswVUFiYwM94bu3","Madrugada","Rock progressivo",2537922,1972,44,56801
"0DbMFUpxPRWwFfHhMDNHhG","Mafalda Minnozzi","Pop",1516152,1987,9,652
"4NZvixzsSefsNiIqXn0NDe","Maggie Rogers","Beat",1804826,1966,60,189651
"0vcXscns58E61sSOHhaObA","Malera","Indie pop",6702492,2004,0,26
"6AEDzf9F8e7hCdmuNTcS5H","Malfunk","Indie rock",5583234,1994,2,454
"6NqAgxBcZ1vkIeGtHOOnWI","Management Del Dolore Post Operatorio","Dance punk",5122357,2006,36,25075
"6t4XFdU5QmcA1OH19U4rbX","Mandolin Brothers","Americana",3270361,1979,2,138
"2JuL2ZycPnKRYTi0iQXXfl","Mandrake","Jazz",493986,1960,21,2559
"6MfyQwpqAB7Z1cmPVqJf38","Manoloca","Rock",5588801,2010,1,35
"6V0kCGlyClli3556l9h4dj","Manuel De Peppe","Pop rock",759862,1985,0,14
"0YfGuefbQALZPbpPw13LWO","Mao","Rock alternativo",552518,1987,7,136
"252EneM3NE1hi8rdcsMGsK","Mara",NA,723168,NA,34,471
"5E2QYnUpwEHwzGYmYQ63Ik","Mara Del Rio","Musica leggera",2600970,1946,0,7
"4wLXwxDeWQ8mtUIRPxGiD6","Marc Anthony","Musica neomelodica",3922343,2003,74,2306899
"3ZJBk5wsT4h1CSjIlBtEdN","Marcella Rivi",NA,3408791,NA,0,1
"073pj1SkVxVHJFRiVZhaOr","Marcello Cirillo",NA,2849105,NA,2,34
"2ZB9l09NAAU5ACBVwqEaBf","Marcello De Angelis",NA,1981459,NA,1,42
"3Fv325PLZjgpfcwyjRSaLh","Marcello Marrocchi","Pop",1957814,1964,0,67
"0RFi6d4eQdSGR65oztCbRE","Marco ""Furio"" Forieri","Reggae",2326176,1980,6,213
"6d8L3vN7ebHXNrrQqaqHe4","Marco Alemanno",NA,3942892,NA,4,12
"5NVa9fXj1fcAOKqOT7zuWT","Marco Bonino","Pop",1399206,1971,1,3
"43PTGlhIVf3BXyw4FOj0xm","Marco D'Angelo","Pop",3727500,NA,0,5
"0op8NN9qWSIQnQjk61J8h2","Marco Del Freo","Pop",120375,1988,0,5
"4HuBZukbFRyOjasjttHORY","Marco Morandi",NA,1658960,1997,0,29
"3d6djAFMSyTGtxuTrdBRCL","Marco Rancati",NA,218512,1979,1,18
"5EBH204cwRkvAWknwTAjCQ","Marea","Jazz",6541473,2006,54,247122
"1WUrbWXyKy3FNdiLuRhlwW","Maria Del Monte","Canzone napoletana",5497129,1976,25,6680
"3yX8PRqIh5kcWnmRTVyd9l","Maria Giovanna Elmi","Pop",1649010,1968,0,5
"0d0igvLFzYEYWRP8xkYyZo","Maria Laura Baccarini","Jazz",2436321,1985,2,38
"4cxLRDBmFGd41s2pX2wJs9","Maria Luisa Casali","Beat",1834293,1963,0,2
"1Lh9dKRu0Oe7G6uREmKGag","Maria Sole De Pascali","Pop",1659055,1967,0,1
"24db8vGCCn3vodx0bK68gS","Maria Teresa Cau","Canzone popolare",3012512,1960,0,2
"2KHoN6WljWpcjCyNrWslmW","Mariangela D'Abbraccio",NA,3166915,NA,0,6
"0FNDYhiFsNLrXGFD8bEbUB","Marianna Cataldi","Pop soul",2122713,1994,8,103
"18XYGQGXv1d51RMAHSVvDb","Marino De Rosas",NA,1246271,NA,8,312
"1r4AXnGadLhOlLw7DINwoW","Mario Anzidei","Pop",5546985,1964,0,0
"2IaZqvf2kEzF3fjrCxwsKq","Mario Benetti & Mele Spinte","Folk",4262968,2003,0,5
"1dRsXw2TtfCXfqMLRiP088","Mario Biondi","Soul",772832,1988,48,57093
"659STAnTIEiVzXYeHoHn9z","Mario Cappello",NA,382460,NA,0,7
"4UBhESGjoQoz8RjrdzTJS7","Mario Castiglia",NA,1695600,NA,4,40
"0VqnK0DKqbRuRKDZULQQ8M","Mario Firinaiu","Canzone popolare",5246204,1969,0,1
"5vGCZz8J0jZ5URIGoZkC3Y","Mario Maglione","Canzone napoletana",5604382,1974,3,114
"4F7cGbvcvEYkdMstRfbApP","Mario Scanu","Canzone popolare",5191927,1935,0,2
"6XaX5GgNTgjU3xK72zppri","Mariolino Barberis","Pop",1518130,1964,0,4
"42BkqJjSQuQ9hYQlypLtSC","Marisa Brando","Musica leggera",2609699,1950,0,1
"4RhSSVwsoN1Q1vmo8AWmNR","Marisa Colomber","Pop",778824,1947,0,0
"4OyaXgH0YGyOcME2ZfWzFn","Markonee","Hard rock",2967912,1999,0,31
"1fzKF1gRas1o1rIG4xl0iH","Marla Singer","Rock",3631550,2002,16,1068
"1sU2EgcKnGSbpT1FQ95EgY","Marquess","Pop",3061983,2006,46,17683
"48tqv4aEJONH3u0t6eL0e4","Martyr Lucifer","Rock alternativo",6296324,2011,0,34
"7lOrU0AaaXH4m187wPkffP","Mary Newsletter","Rock progressivo",874824,1992,0,3
"6GJIMPKaECEabkewd3dVa9","Marydolls","Rock",4467965,2000,1,272
"4Ghs0TRfSjhnWHvPIti34V","Mascia Foschi","Pop",2468612,2003,1,9
"6UZ7JQh8aomv8sttJ5VcGf","Massimiliano Varrese",NA,561584,NA,0,2
"2KabwQviQ3lq1W2Fr9xVgC","Massimo Castellina","Folk",121347,NA,7,137
"4Fn3iArf83tH8ndB5rp4oe","Massimo Dorati & gli Odeon Boys","Pop",1086455,1987,12,30
"3ckVjLCio3X2cD8EQkYO1U","Massimo Vecchi","Pop rock",283492,1998,1,23
"3ExY0OI7CncYz5QIzDK0pX","Mat 65","Beat",4525006,1965,0,0
"5RIcUsrIItgfNcq2mvomKe","Matthew Lee","Rock and roll",714768,NA,15,1826
"7cnG021O1Z4EcICJjoa468","Mauri Mines","Pop",5912494,1986,0,4
"3HRp89HGQApYKnq25n2l60","Maurizio De Angelis","Musica leggera",782937,NA,15,98
"6MEkrrJXHLLosgcknrR2iU","Maurizio Lucchetti",NA,1291041,NA,32,253
"2ZV8HrS6uy7XtfPoUlqdV5","Mauro Bertoli","Beat",1556041,1962,5,33
"0H3XTTyX6cPjUiJNUms08C","Mauro Ferrara","Liscio",5359377,1966,0,11
"04dVfOUuRhfbiy8TxmQ5B9","Mauro Lusini","Pop",773528,1961,0,36
"7yIuPV8BzTZrObqm0Tvday","Max Meazza","Rock",3235931,NA,1,32
"3uHgfua4etSB7bS94PlgSu","Max Paiella",NA,3486177,NA,0,21
"6sFN6f81N4ZdNM4AEO1kAC","Mazapegul","Folk",1102900,1994,3,192
"6tdM5Njlln7nWkonCppW0u","MC Loma e As Gêmeas Lacração","Indie rock",4917427,2001,64,282505
"0NzTuv9yF7jAqnRMqxhWgk","Me for rent","Punk rock",2790749,1996,4,24
"4zG8Eukpaz6xvxtklZldoj","Meathead","Industrial rock",3023208,1992,0,19
"4SYJNUTeuqa13uUqrRGGgt","Meccano Twins","Pop",4736454,1983,22,4512
"0tllUOPLiVmvI6cPacSaWu","Medusa's Spite","Rock elettronico",2213171,1996,0,78
"0IrgYCXLFX9EqqBXvgiAMn","Melencolia Estatica","Black metal",2454122,2004,0,340
"5Vby8ALwGN41v2nXpu2TSO","Melissa Laveaux","Beat",3174114,1967,36,10199
"6agebs6mwsIkl85vMkJ1vq","Memmo Foresi","Musica leggera",4741601,1959,1,2
"0iKMsh8JKwQqqD8Lx9LaR2","Miani","Pop",3326645,1984,32,372
"4vCYwGCNg2XUsdi9IVMzwo","Michael Franti","Post-punk",1945402,1982,36,33774
"4YYblNYRAeXh22RYAjSN5H","Michel Altieri",NA,2539468,NA,0,2
"5mr2eyxm00xNix8Fn734pq","Michela Coppa",NA,1232784,NA,0,7
"7lMBPIl1WbWM80NJF1Qdbi","Michelino","Musica leggera",3186745,1959,1,17
"1japFKnq3893JLfLNZUW8h","Microphones Killarz","Hip hop",1752407,2000,3,250
"7mWCSSOYqm4E9mB7V4ot6S","Miguel Bosé","Pop rock",190068,1975,65,635240
"4zYX8Aa744hQ5O2hpAYQI3","Mike Cervello","Rock progressivo",2300912,1970,44,18510
"73QMsrSHt6iiVgflrzsdIb","Mikelangelo Loconte",NA,3336607,NA,12,456
"1fESiZYlQy97JZgBTunEu3","Miko Mission","Pop",2411119,1976,28,3409
"3DGNC89jMak25ZrNzdfnjs","Milagro Acustico","Musica etnica",3270171,1995,1,239
"1vwui5F2JxNjqfntRxdUyl","Milan College Jazz Society","Jazz",2829444,1952,0,8
"1MXjeAvBQlC8bKcqGpqtL1","Milk Coffee & Sugar","Pop",2574341,1977,27,8362
"67cX79gNM2dRIlFHHrSYWP","Milly Lundholm","Pop",1999383,1925,30,11
"1DuMUnLhV4JvNfFcwTNOBc","Mimì De Maio","Pop",3923157,2005,0,8
"0vcX0KDBIBF8L8L3x3ivN5","Mimmo Di Francia",NA,875725,NA,0,7
"3Ee4KyvfwW5ykcBhHfB70r","Minnie Minoprio","Musica leggera",1548667,1968,0,24
"2i1IdHG5w0wiSmJGoqAGlj","Minnie Riperton","Punk rock",338910,1995,47,106556
"29H7LOSOkrB31ZtoMo2yLJ","Minus Militia","Musica elettronica",1377036,1979,39,13043
"5zugVuN2dIkya0dUUBCO3Y","Minuta ticha",NA,1882133,2004,0,5
"09JJ80NmmJf9VkrRmmQDTR","Miodio","Pop rock",1652804,2002,2,116
"4WtFoNEqrJ4e86AXLFgUWu","Mirella Felli","Elettropop",1281187,1986,0,2
"18RkLKfeoUgZflWv9os25W","Miriam Makeba","Rock gotico",1709348,1998,43,45162
"5cV8yUEVXuMaV7XxnZ3BJv","Miriam Meghnagi","Klezmer",3508632,NA,0,11
"1Gqe7VtfvpD40gTcqxtCUj","Mirko Casadei Beach Band","Pop",2913181,2001,3,30
"121qwEZgieHtc1kvGkxdP0","Misero Spettacolo",NA,3878752,NA,2,52
"27eHuV3z8TeGuEuomTQaoh","Mister Max","Pop",3695793,1992,14,1119
"4n9o6tV5jVSyhTKbSgCQvC","MITCH E SQUALO","Hip hop",2044920,2003,0,0
"0CYAr8ybZMehkRDf8EzxWu","Mla","Dance",3126094,NA,3,88
"4ZTynwPsWSonaz4reuGiy3","Mnogaja Leta Quartet","Spiritual",3130071,1961,1,88
"6noTpIGAR9wTgqfU3purHF","Mojo Filter","Rock",4293981,2006,2,177
"3qZA6HABgpsQ5Drybi9QEW","Moni Ovadia",NA,278480,NA,2,276
"71IBhhBhtPLZ8OyVuXOw77","Monuments","Synth pop",2606269,1981,40,44933
"2t2zHmkU0jJdn5rEoCDMor","Moreno Spirogi","Rock",4524072,1983,0,5
"5UMz8PiVq8LvQZJszgn1wv","Mortuary Drape","Black metal",3296607,1986,14,2873
"5CTEGIkk39M7CjerWlHmsE","Mothercare","Thrash metal",5150631,1994,0,74
"5hj7vX3pcKC5Gofxadg2mI","Moustache Prawn","Rock alternativo",5466659,2010,3,977
"1AnxmMFkaS9PoDXFwsQUzT","Movida","Rock alternativo",2024206,1994,5,287
"7ehjmwxfKHSy3f9wEEt4wc","Mr Tex e La Fonderia","Musica sperimentale",2621715,1994,0,1
"3jjYalB7TDx6fY4JL3tHRw","Mr. Doctor","Rock progressivo",326953,1987,25,9626
"2f90Z5UG2cPJ5hbsIvYsWn","Mr. T-Bone","Reggae",335694,1992,11,858
"655kbKquH7XAURu4ouo8hE","Mumble Rumble","Rock alternativo",7036675,1990,6,18
"3JT3pBFwv3yWuZJlIXUtA3","Mushroom's Patience","Musica psichedelica",263069,1985,0,81
"2HRIW6lho77CEauiBfeeYw","Musica Per Bambini","Musica d'autore",1321254,1998,15,3281
"0fexIdR5KhOMxCDMb0IYNU","Musicamanovella","Folk rock",6216881,2004,9,898
"5IWxnFHhJmr5n8uhgrU2S7","My Cat Is An Alien","Rock sperimentale",3976772,1997,0,335
"3LX8d9MqEbl3yRpdquTtH5","Myrddin","Musica celtica",505683,1995,3,238
"38rEo0DsEhpLPQliETfuoW","Mystura","Groove metal",2877834,1996,0,3
"59NH01I3A4TT7L8D1wtdK8","Nabat","Street punk",109700,1979,0,284
"2JmQxEWUS1eiYwDyeZr09W","Naftalina","Pop punk",1683801,1997,2,222
"31WQjf0gCdYNS5sKrd5MsO","Naif Herin","Musica leggera",2643097,2003,1,295
"5MOAqvqxZzq0Hh2V5asNe6","Naike Rivelli","Pop",565917,2010,0,14
"0xW1QQBD5O09HptO2fEaI4","Naïve New Beaters","Italodance",1386623,2000,46,26440
"5eIlJ8xNxRH1XFKGdCkqJD","Nancy Cuomo","Pop",2637881,1964,4,19
"6gzAkVEGkX9Rl7zyTIJdHG","Nando Prato","Musica leggera",5465300,1957,0,2
"3Eg4aSksInHjcJ6tHxhNNK","Nella Bellero","Musica leggera",3470790,1961,0,3
"4o6UGShOZEaTFbAEYDU4JJ","Nelly Fioramonti","Pop",778984,1958,0,6
"0RpddSzUHfncUWNJXKOsjy","Neon Trees","New wave",3033415,1979,60,627096
"3gXda5vRsUgJEgEutqJqbl","Nero Di Marte","Post-metal",5617632,2012,5,1817
"58GB2BgAtz7WcYE1ZRifzv","NeroArgento","Industrial metal",5115613,2010,17,5
"3Yg0XDuhTytBRv2VfokJ6k","Neu Abdominaux Dangereux","Jazz",6199784,1987,0,12
"1pt9JAhqo6im3ikAhbsMvP","New Italo Sin","Italo disco",6731056,1983,0,5
"03r9OtKeLjDAfA4iZ49D3s","Niccolò Bossini","Pop rock",469003,1997,2,243
"33fjjgfGCA9X6QbqcM0Z2f","Nick Pagano","Musica leggera",4788196,1953,0,1
"0awl5piYwO0CDTHEkCjUhn","Nico & Vinz",NA,703728,NA,63,349293
"2AGoLwSUlqSr8iNvFyINDV","Nico Gaznevada","Punk rock",558713,1977,0,4
"7CsZMUVnuHfkQLQatYaIWo","Nicola Caboto","Noise music",231573,1999,0,16
"5tzu2rwpWqSmyG9XfFsPjX","Nicola Maldacea",NA,1590808,NA,0,0
"6MvAb9D5m05DGYuPSmCpzU","Nightmare Lodge","Post-industrial",3813209,1987,0,38
"6dFM5GQNBII5NX8UL4ZSCn","Nihil Project","Folk psichedelico",3857915,2001,0,18
"5htjewFlOMOwNr5KelLbdd","Niki Davis","Musica leggera",3645303,1952,0,0
"4KsZWpsKJawgJEEwk07iwd","Niky","Musica leggera",3286729,1965,0,74
"5GwO62aWalEtidD9sKRVDd","Nina Artuffo","Folk",1447272,NA,0,1
"47G3Mhbcof3h68FRvovd3H","Nini Rosso","Musica leggera",116365,1948,29,2627
"2ZwZd5hRWTT1brrY5kgFzt","Nino Ginex","Musica leggera",5209762,NA,0,1
"7C8yWPJfXvK5asLxNwSVET","Nino Nipote","Pop",4925553,1950,0,2
"49O226zk6e5WnzXQKU5Va3","Nino Soprano","Musica leggera",3795152,1960,0,13
"03WNJB1zKyqW8DimkHP4Bg","NODE","Death metal",1228408,1994,59,13195
"5gOAS8hnJ8Niafk2mlBxlL","noi tre","Garage rock",1448026,1966,0,8
"6kMHzKCOo8xS59JVOIHkmd","NOIA","Italo disco",6003072,1978,30,194
"0x0qnQgrH33QUt8IYcyUPY","Noris De Stefani","Musica leggera",4696859,1958,0,3
"6IZKYlFvLiXwJYilyZnhlF","Notturno Concertante","Neoprogressive",685189,1984,0,33
"3xxCOQN9qcG4OGT2lGeMDv","Nu Indaco","Musica etnica",3863890,2009,0,6
"51mtJJSRFJwZGAPDN009S5","Nu NRG","Trance",317523,1999,11,970
"40aC0ICH8LjuNvZrh30WtD","Nuage","New wave",3213759,1980,29,2928
"7vBaSaxyBAJG9hoKAJHBk4","Nuevo Tango Ensamble","Tango",2289150,1999,3,301
"1Mq23qgOqEenoiIdrkAvHP","Number One Ensemble","Disco",7483631,1976,5,39
"4b7u19kdoHo1pcYIEgEk89","Nylon Moon","Dance",2142679,1996,5,54
"1Ukqm9UhpqYSvK8dEMmBeb","Oblivion","Pop",2395237,2003,5,623
"0CU8mAE0YkBOrztxp08TCf","Odette Di Maio","Pop",4022760,1993,16,54
"4WZtIrQ58ofga6XtahcBxU","Odyssea","Heavy metal",5770760,2004,0,11
"0XWypNEUTWeazNQpj3qGxb","Ofeliadorme","Indie rock",4820881,2007,5,845
"1myvcavO7chntvxGPQm4s5","Officine Schwartz","Musica post-industriale",3217515,1983,0,26
"0WJFn6zLNOIKtlrZknTHYi","Ojm","Stoner rock",4456075,1997,3,248
"5YBSzuCs7WaFKNr7Bky0Uf","Olivia","Pop",235073,1993,59,11708
"2II2nhShLqFfKW4C0nhx0l","Oliviero de Quintajè","Folk",3828633,1977,0,4
"3whuHq0yGx60atvA2RCVRW","Olly Murs","Ska punk",1558443,1994,66,1741159
"0NTr8Gsrgekhq85SnEn4Dc","Oloferne","Folk",4595172,1999,0,180
